0.01,-0.0001,0.875,0,0,0,0,0
0.01,-0.0007,0.875,-0.0006,-0.0609,-5.8056,-5.8056,0
0.01,-0.0022,0.875,-0.0022,-0.1598,-10.3031,-10.3031,0
0.01,-0.0049,0.875,-0.0048,-0.2621,-10.2459,-10.2459,0
0.01,-0.0085,0.875,-0.0084,-0.3662,-10.4813,-10.4813,0
0.01,-0.0132,0.875,-0.0131,-0.4704,-10.403,-10.403,0
0.01,-0.019,0.875,-0.0189,-0.5753,-10.4312,-10.4312,0
0.01,-0.0258,0.875,-0.0257,-0.68,-10.4893,-10.4893,0
0.01,-0.0336,0.875,-0.0336,-0.7843,-10.4398,-10.4398,0
0.01,-0.0425,0.875,-0.0424,-0.8888,-10.4483,-10.4483,0
0.01,-0.0524,0.875,-0.0524,-0.9933,-10.4541,-10.4541,0
0.01,-0.0634,0.875,-0.0633,-1.0977,-10.4583,-10.4583,0
0.01,-0.0754,0.875,-0.0753,-1.2021,-10.4357,-10.4357,0
0.01,-0.0884,0.875,-0.0884,-1.3065,-10.4685,-10.4685,0
0.01,-0.1026,0.875,-0.1025,-1.4109,-10.426,-10.426,0
0.01,-0.1177,0.875,-0.1177,-1.5155,-10.4573,-10.4573,0
0.01,-0.1339,0.875,-0.1338,-1.6199,-10.4618,-10.4618,0
0.01,-0.1512,0.875,-0.1511,-1.7244,-10.43,-10.43,0
0.01,-0.1695,0.875,-0.1694,-1.829,-10.4565,-10.4565,0
0.01,-0.1888,0.875,-0.1887,-1.9334,-10.4617,-10.4617,0
0.01,-0.2092,0.875,-0.2091,-2.0379,-10.4366,-10.4366,0
0.01,-0.2306,0.875,-0.2305,-2.1424,-10.4593,-10.4593,0
0.01,-0.2531,0.875,-0.253,-2.2469,-10.4382,-10.4382,0
0.01,-0.2766,0.875,-0.2765,-2.3514,-10.4594,-10.4594,0
0.01,-0.3011,0.875,-0.301,-2.4559,-10.4532,-10.4532,0
0.01,-0.3267,0.875,-0.3267,-2.5604,-10.4374,-10.4374,0
0.01,-0.3534,0.875,-0.3533,-2.6649,-10.4574,-10.4574,0
0.01,-0.3811,0.875,-0.381,-2.7694,-10.4537,-10.4537,0
0.01,-0.4098,0.875,-0.4098,-2.8739,-10.4416,-10.4416,0
0.01,-0.4396,0.875,-0.4395,-2.9784,-10.4601,-10.4601,0
0.01,-0.4704,0.875,-0.4704,-3.0829,-10.4405,-10.4405,0
0.01,-0.5023,0.875,-0.5022,-3.1874,-10.4587,-10.4587,0
0.01,-0.5352,0.875,-0.5351,-3.2918,-10.4422,-10.4422,0
0.01,-0.5692,0.875,-0.5691,-3.3964,-10.4522,-10.4522,0
0.01,-0.6042,0.875,-0.6041,-3.5008,-10.4539,-10.4539,0
0.01,-0.6402,0.875,-0.6401,-3.6053,-10.449,-10.449,0
0.01,-0.6773,0.875,-0.6772,-3.7098,-10.4457,-10.4457,0
0.01,-0.7155,0.875,-0.7154,-3.8143,-10.4501,-10.4501,0
0.01,-0.7546,0.875,-0.7546,-3.9188,-10.4545,-10.4545,0
0.01,-0.7949,0.875,-0.7948,-4.0233,-10.4473,-10.4473,0
0.01,-0.8361,0.875,-0.8361,-4.1278,-10.4533,-10.4533,0
0.01,-0.8785,0.875,-0.8784,-4.2323,-10.4432,-10.4432,0
0.01,-0.9218,0.875,-0.9218,-4.3368,-10.4559,-10.4559,0
0.01,-0.9662,0.875,-0.9662,-4.4413,-10.4479,-10.4479,0
0.01,-1.0117,0.875,-1.0116,-4.5458,-10.4514,-10.4514,0
0.01,-1.0582,0.875,-1.0582,-4.6503,-10.4462,-10.4462,0
0.01,-1.1058,0.875,-1.1057,-4.7548,-10.4511,-10.4511,0
0.01,-1.1544,0.875,-1.1543,-4.8593,-10.4518,-10.4518,0
0.01,-1.204,0.875,-1.2039,-4.9638,-10.449,-10.449,0
0.01,-1.2547,0.875,-1.2546,-5.0683,-10.4507,-10.4507,0
0.01,-1.3064,0.875,-1.3063,-5.1728,-10.4521,-10.4521,0
0.01,-1.3592,0.875,-1.3591,-5.2773,-10.4465,-10.4465,0
0.01,-1.413,0.875,-1.4129,-5.3818,-10.4506,-10.4506,0
0.01,-1.4678,0.875,-1.4678,-5.4863,-10.4527,-10.4527,0
0.01,-1.5238,0.875,-1.5237,-5.5908,-10.4469,-10.4469,0
0.01,-1.5807,0.875,-1.5806,-5.6953,-10.4504,-10.4504,0
0.01,-1.6387,0.875,-1.6387,-5.7998,-10.45,-10.45,0
0.01,-1.6977,0.875,-1.6977,-5.9043,-10.4529,-10.4529,0
0.01,-1.7578,0.875,-1.7578,-6.0088,-10.4457,-10.4457,0
0.01,-1.819,0.875,-1.8189,-6.1121,-10.3361,-10.3361,0
0.01,-1.8805,0.875,-1.8804,-6.15,-3.7864,-3.7864,0
0.01,-1.942,0.875,-1.9419,-6.15,0,0,0
0.01,-2.0035,0.875,-2.0034,-6.15,0,0,0
0.01,-2.0649,0.875,-2.0649,-6.15,0,0,0
0.01,-2.1265,0.875,-2.1264,-6.15,0,0,0
0.01,-2.1879,0.875,-2.1879,-6.15,0,0,0
0.01,-2.249,0.875,-2.2489,-6.1016,4.8358,4.8358,0
0.01,-2.3089,0.875,-2.3089,-5.9972,10.4455,10.4455,0
0.01,-2.3679,0.875,-2.3678,-5.8927,10.447,10.447,0
0.01,-2.4258,0.875,-2.4257,-5.7882,10.4512,10.4512,0
0.01,-2.4826,0.875,-2.4825,-5.6837,10.4515,10.4515,0
0.01,-2.5384,0.875,-2.5383,-5.5792,10.4491,10.4491,0
0.01,-2.5931,0.875,-2.5931,-5.4747,10.4519,10.4519,0
0.01,-2.6469,0.875,-2.6468,-5.3702,10.4464,10.4464,0
0.01,-2.6995,0.875,-2.6994,-5.2657,10.4554,10.4554,0
0.01,-2.7511,0.875,-2.751,-5.1612,10.4473,10.4473,0
0.01,-2.8017,0.875,-2.8016,-5.0567,10.4495,10.4495,0
0.01,-2.8512,0.875,-2.8511,-4.9522,10.4518,10.4518,0
0.01,-2.8997,0.875,-2.8996,-4.8477,10.4495,10.4495,0
0.01,-2.9471,0.875,-2.947,-4.7432,10.4505,10.4505,0
0.01,-2.9935,0.875,-2.9934,-4.6387,10.4509,10.4509,0
0.01,-3.0389,0.875,-3.0388,-4.5342,10.4451,10.4451,0
0.01,-3.0831,0.875,-3.083,-4.4297,10.4587,10.4587,0
0.01,-3.1264,0.875,-3.1263,-4.3252,10.4457,10.4457,0
0.01,-3.1686,0.875,-3.1685,-4.2206,10.4468,10.4468,0
0.01,-3.2098,0.875,-3.2097,-4.1161,10.4532,10.4532,0
0.01,-3.2499,0.875,-3.2498,-4.0116,10.4535,10.4535,0
0.01,-3.289,0.875,-3.2889,-3.9071,10.4459,10.4459,0
0.01,-3.327,0.875,-3.3269,-3.8026,10.4502,10.4502,0
0.01,-3.364,0.875,-3.3639,-3.6981,10.4543,10.4543,0
0.01,-3.3999,0.875,-3.3998,-3.5936,10.4505,10.4505,0
0.01,-3.4348,0.875,-3.4347,-3.4891,10.4451,10.4451,0
0.01,-3.4686,0.875,-3.4686,-3.3846,10.4548,10.4548,0
0.01,-3.5014,0.875,-3.5014,-3.2801,10.4479,10.4479,0
0.01,-3.5332,0.875,-3.5331,-3.1755,10.448,10.448,0
0.01,-3.5639,0.875,-3.5638,-3.0711,10.4573,10.4573,0
0.01,-3.5936,0.875,-3.5935,-2.9666,10.4472,10.4472,0
0.01,-3.6222,0.875,-3.6221,-2.8621,10.445,10.445,0
0.01,-3.6498,0.875,-3.6497,-2.7575,10.453,10.453,0
0.01,-3.6763,0.875,-3.6763,-2.653,10.4502,10.4502,0
0.01,-3.7018,0.875,-3.7017,-2.5485,10.4586,10.4586,0
0.01,-3.7262,0.875,-3.7262,-2.4441,10.4419,10.4419,0
0.01,-3.7496,0.875,-3.7496,-2.3395,10.4485,10.4485,0
0.01,-3.772,0.875,-3.7719,-2.235,10.4561,10.4561,0
0.01,-3.7933,0.875,-3.7932,-2.1306,10.4494,10.4494,0
0.01,-3.8136,0.875,-3.8135,-2.026,10.4404,10.4404,0
0.01,-3.8328,0.875,-3.8327,-1.9215,10.4634,10.4634,0
0.01,-3.851,0.875,-3.8509,-1.8169,10.4362,10.4362,0
