0.01,0,-0.875,0,0,0,0,0
0.01,0.0004,-0.875,0.0003,0.0335,3.2727,3.2727,0
0.01,0.0013,-0.875,0.0012,0.0907,5.8575,5.8575,0
0.01,0.0028,-0.875,0.0027,0.1503,5.9038,5.9038,0
0.01,0.0049,-0.875,0.0048,0.2104,6.0438,6.0438,0
0.01,0.0076,-0.875,0.0075,0.2703,5.9851,5.9851,0
0.01,0.0109,-0.875,0.0108,0.3301,6.0127,6.0127,0
0.01,0.0148,-0.875,0.0147,0.39,5.9826,5.9826,0
0.01,0.0193,-0.875,0.0192,0.4501,6.003,6.003,0
0.01,0.0244,-0.875,0.0243,0.5101,5.9978,5.9978,0
0.01,0.0301,-0.875,0.03,0.5701,6.009,6.009,0
0.01,0.0364,-0.875,0.0363,0.6301,5.9891,5.9891,0
0.01,0.0433,-0.875,0.0432,0.6901,6.0125,6.0125,0
0.01,0.0508,-0.875,0.0508,0.7501,5.9828,5.9828,0
0.01,0.0589,-0.875,0.0588,0.8102,6.0146,6.0146,0
0.01,0.0676,-0.875,0.0675,0.8701,5.9981,5.9981,0
0.01,0.0769,-0.875,0.0768,0.9301,5.9948,5.9948,0
0.01,0.0868,-0.875,0.0868,0.9901,6.0012,6.0012,0
0.01,0.0973,-0.875,0.0972,1.0501,6.0063,6.0063,0
0.01,0.1084,-0.875,0.1083,1.1101,5.9939,5.9939,0
0.01,0.1201,-0.875,0.1201,1.1701,5.9995,5.9995,0
0.01,0.1324,-0.875,0.1323,1.2301,6.0042,6.0042,0
0.01,0.1453,-0.875,0.1453,1.2901,5.9936,5.9936,0
0.01,0.1588,-0.875,0.1588,1.3501,6.0058,6.0058,0
0.01,0.1729,-0.875,0.1728,1.4101,6.0026,6.0026,0
0.01,0.1876,-0.875,0.1875,1.47,5.9933,5.9933,0
0.01,0.2029,-0.875,0.2028,1.53,6.0046,6.0046,0
0.01,0.2188,-0.875,0.2187,1.59,5.9957,5.9957,0
0.01,0.2353,-0.875,0.2352,1.6501,6.0002,6.0002,0
0.01,0.2524,-0.875,0.2523,1.7101,6.0042,6.0042,0
0.01,0.2701,-0.875,0.27,1.77,5.9963,5.9963,0
0.01,0.2884,-0.875,0.2883,1.8301,6.0005,6.0005,0
0.01,0.3073,-0.875,0.3073,1.8901,5.9989,5.9989,0
0.01,0.3268,-0.875,0.3268,1.9501,6.003,6.003,0
0.01,0.3469,-0.875,0.3468,2.01,6.0014,6.0014,0
0.01,0.3676,-0.875,0.3676,2.07,5.9948,5.9948,0
0.01,0.3889,-0.875,0.3888,2.13,6.0042,6.0042,0
0.01,0.4108,-0.875,0.4107,2.19,5.9978,5.9978,0
0.01,0.4333,-0.875,0.4332,2.25,6.0019,6.0019,0
0.01,0.4564,-0.875,0.4564,2.31,5.996,5.996,0
0.01,0.4801,-0.875,0.48,2.37,6.0049,6.0049,0
