0.01,0.0001,0.875,0,0,0,0,0.0004
0.01,0.0009,0.875,0.0008,0.0733,7.1662,7.1662,0.0031
0.01,0.0027,0.875,0.0026,0.1813,10.553,10.553,0.0112
0.01,0.0057,0.875,0.0055,0.2968,11.6927,11.6927,0.0262
0.01,0.0097,0.875,0.0095,0.4097,11.5303,11.5303,0.0481
0.01,0.0149,0.875,0.0148,0.5234,11.4205,11.4205,0.0774
0.01,0.0213,0.875,0.0212,0.6379,11.4107,11.4107,0.1144
0.01,0.0288,0.875,0.0286,0.7517,11.4626,11.4626,0.1588
0.01,0.0374,0.8751,0.0373,0.8663,11.4681,11.4681,0.2106
0.01,0.0472,0.8751,0.0471,0.9806,11.4144,11.4144,0.2702
0.01,0.0582,0.8752,0.0581,1.0952,11.4127,11.4127,0.3376
0.01,0.0703,0.8753,0.0701,1.2087,11.4058,11.4058,0.4126
0.01,0.0834,0.8754,0.0833,1.3228,11.4463,11.4463,0.4951
0.01,0.0979,0.8755,0.0978,1.4373,11.386,11.386,0.5861
0.01,0.1134,0.8757,0.1132,1.55,11.2973,11.2973,0.685
0.01,0.1299,0.876,0.1298,1.6637,11.4072,11.4072,0.7917
0.01,0.1477,0.8762,0.1476,1.7774,11.3491,11.3491,0.907
0.01,0.1666,0.8766,0.1665,1.89,11.2536,11.2536,1.0309
0.01,0.1866,0.877,0.1865,2.0027,11.29,11.29,1.1632
0.01,0.2078,0.8775,0.2077,2.1157,11.292,11.292,1.3042
0.01,0.23,0.878,0.2299,2.2272,11.1794,11.1794,1.4542
0.01,0.2535,0.8787,0.2534,2.3403,11.2721,11.2721,1.6137
0.01,0.278,0.8795,0.2779,2.4508,11.0605,11.0605,1.7826
0.01,0.3035,0.8804,0.3035,2.5626,11.1814,11.1814,1.9609
0.01,0.3302,0.8814,0.3302,2.6733,11.0851,11.0851,2.1489
0.01,0.3581,0.8825,0.3581,2.7842,11.0849,11.0849,2.3472
0.01,0.387,0.8838,0.387,2.8936,10.9453,10.9453,2.556
0.01,0.417,0.8853,0.417,3.0037,11.0031,11.0031,2.7755
0.01,0.4481,0.8869,0.4482,3.1127,10.8945,10.8945,3.0062
0.01,0.4803,0.8887,0.4804,3.2212,10.8442,10.8442,3.2484
0.01,0.5135,0.8908,0.5137,3.329,10.7896,10.7896,3.5021
0.01,0.5478,0.893,0.5481,3.4369,10.7764,10.7764,3.7681
0.01,0.5831,0.8956,0.5834,3.5427,10.6032,10.6032,4.0466
0.01,0.6195,0.8983,0.62,3.6498,10.6952,10.6952,4.3383
0.01,0.6568,0.9014,0.6574,3.7535,10.3953,10.3953,4.6434
0.01,0.6953,0.9047,0.6961,3.8596,10.5978,10.5978,4.9626
0.01,0.7347,0.9084,0.7356,3.9617,10.2148,10.2148,5.2967
0.01,0.7752,0.9124,0.7763,4.0654,10.3614,10.3614,5.6461
0.01,0.8166,0.9168,0.818,4.1661,10.0769,10.0769,6.0115
0.01,0.859,0.9216,0.8606,4.267,10.0935,10.0935,6.3934
0.01,0.9024,0.9268,0.9043,4.3668,9.9682,9.9682,6.793
0.01,0.9467,0.9324,0.9489,4.4639,9.7197,9.7197,7.2108
0.01,0.9919,0.9385,0.9946,4.5617,9.773,9.773,7.6478
0.01,1.038,0.9451,1.0411,4.656,9.4299,9.4299,8.105
0.01,1.0849,0.9522,1.0886,4.75,9.4055,9.4055,8.5829
0.01,1.1327,0.9599,1.137,4.8422,9.2276,9.2276,9.0832
0.01,1.1813,0.9681,1.1863,4.9319,8.972,8.972,9.6069
0.01,1.2308,0.977,1.2366,5.0211,8.9028,8.9028,10.1559
0.01,1.2809,0.9866,1.2876,5.105,8.4046,8.4046,10.731
0.01,1.3318,0.9968,1.3395,5.1902,8.5209,8.5209,11.3335
0.01,1.3834,1.0078,1.3922,5.2706,8.0351,8.0351,11.966
0.01,1.4355,1.0195,1.4457,5.3481,7.7513,7.7513,12.6296
0.01,1.4883,1.0321,1.4999,5.4239,7.5861,7.5861,13.3264
0.01,1.5416,1.0455,1.5549,5.4956,7.1619,7.1619,14.0593
0.01,1.5954,1.0599,1.6105,5.5627,6.7067,6.7067,14.8304
0.01,1.6495,1.0751,1.6668,5.6264,6.3708,6.3708,15.6418
0.01,1.704,1.0913,1.7236,5.6863,5.9916,5.9916,16.497
0.01,1.7587,1.1086,1.7811,5.7403,5.4007,5.4007,17.3995
0.01,1.8134,1.1269,1.8387,5.7666,2.6244,2.6244,18.3509
