0.01,-0.0053,-0.875,0,0,0,0,-0.3711
0.01,-0.0043,-0.875,0.0011,0.0916,7.9736,7.9736,-0.3699
0.01,-0.0025,-0.875,0.0028,0.1758,8.4278,8.4278,-0.3676
0.01,0,-0.875,0.0053,0.277,11.374,11.374,-0.3641
0.01,0.0038,-0.875,0.0091,0.3787,9.958,9.958,-0.3588
0.01,0.0084,-0.8751,0.0137,0.485,11.2422,11.2422,-0.3517
0.01,0.0144,-0.8751,0.0197,0.5893,10.2701,10.2701,-0.3429
0.01,0.0214,-0.8751,0.0268,0.6983,10.8023,10.8023,-0.332
0.01,0.0295,-0.8752,0.0349,0.8063,10.7474,10.7474,-0.3194
0.01,0.0387,-0.8752,0.044,0.9139,10.7418,10.7418,-0.3049
0.01,0.0485,-0.8753,0.0539,1.0198,10.9649,10.9649,-0.289
0.01,0.0598,-0.8753,0.0651,1.1245,10.4596,10.4596,-0.2713
0.01,0.0721,-0.8754,0.0774,1.2322,10.7856,10.7856,-0.2515
0.01,0.0858,-0.8755,0.0911,1.3402,10.568,10.568,-0.2297
0.01,0.1002,-0.8755,0.1055,1.4491,10.9736,10.9736,-0.206
0.01,0.1156,-0.8756,0.1209,1.5552,10.6951,10.6951,-0.1808
0.01,0.1324,-0.8756,0.1377,1.6623,10.5926,10.5926,-0.1536
0.01,0.1499,-0.8756,0.1552,1.7706,10.9508,10.9508,-0.1245
0.01,0.1688,-0.8757,0.1741,1.8767,10.5612,10.5612,-0.0936
0.01,0.1887,-0.8757,0.194,1.985,10.8037,10.8037,-0.0605
0.01,0.2096,-0.8757,0.2149,2.0926,10.7599,10.7599,-0.0256
0.01,0.2315,-0.8757,0.2369,2.1999,10.7616,10.7616,0.0111
0.01,0.2545,-0.8757,0.2598,2.3069,10.7636,10.7636,0.0497
0.01,0.2788,-0.8756,0.2841,2.4141,10.6474,10.6474,0.0905
0.01,0.3037,-0.8756,0.309,2.5223,10.9393,10.9393,0.1331
0.01,0.33,-0.8755,0.3353,2.6284,10.6116,10.6116,0.1777
0.01,0.3576,-0.8754,0.363,2.7366,10.716,10.716,0.2247
0.01,0.3859,-0.8753,0.3912,2.8454,10.9437,10.9437,0.2737
0.01,0.4155,-0.8751,0.4208,2.952,10.634,10.634,0.3246
0.01,0.4461,-0.8749,0.4514,3.0602,10.8405,10.8405,0.3777
0.01,0.4776,-0.8746,0.4829,3.1677,10.798,10.798,0.4328
0.01,0.5104,-0.8744,0.5157,3.2749,10.7015,10.7015,0.4902
0.01,0.5442,-0.874,0.5495,3.3833,10.8562,10.8562,0.5499
0.01,0.5792,-0.8737,0.5846,3.491,10.717,10.717,0.6119
0.01,0.6152,-0.8732,0.6206,3.5997,10.8683,10.8683,0.6762
0.01,0.6522,-0.8728,0.6575,3.7075,10.8265,10.8265,0.7426
0.01,0.6903,-0.8722,0.6957,3.815,10.7383,10.7383,0.8114
0.01,0.7298,-0.8716,0.7351,3.9234,10.7951,10.7951,0.8828
0.01,0.7698,-0.871,0.7751,4.0324,10.9877,10.9877,0.9564
0.01,0.8113,-0.8702,0.8167,4.1391,10.6245,10.6245,1.0324
0.01,0.8537,-0.8694,0.8591,4.2486,10.9574,10.9574,1.1112
0.01,0.8974,-0.8685,0.9027,4.3566,10.7809,10.7809,1.1925
0.01,0.9419,-0.8675,0.9473,4.4655,10.926,10.926,1.2763
0.01,0.9876,-0.8664,0.993,4.5734,10.7985,10.7985,1.3626
0.01,1.0344,-0.8652,1.0398,4.682,10.8575,10.8575,1.4518
0.01,1.0824,-0.8639,1.0878,4.791,10.8683,10.8683,1.544
